Tripduration,Trip Miles,Starttime,Stoptime,Start Station Id,Start Station Name,Start Station Latitude,Start Station Longitude,End Station Id,End Station Name,End Station Latitude,End Station Longitude,Bikeid,Usertype,Birth Year,Age,Gender1,Table Name,Gender
276,0.5716,01-01-2017 00:26,01-01-2017 00:30,"3,259",9 Ave & W 28 St,40.74937,-73.9992338,470,W 20 St & 8 Ave,40.743453,-74.0000403,"20,257",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
540,1.1184,01-01-2017 00:26,01-01-2017 00:35,545,E 23 St & 1 Ave,40.736502,-73.9780947,483,E 12 St & 3 Ave,40.732233,-73.9888996,"26,710",Customer,1990,28,1,201701-citibike-tripdata.csv,Male
"2,198",4.5523,01-01-2017 00:26,01-01-2017 01:03,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,174,E 25 St & 1 Ave,40.738177,-73.9773866,"17,788",Subscriber,1999,19,1,201701-citibike-tripdata.csv,Male
374,0.7746,01-01-2017 00:26,01-01-2017 00:32,146,Hudson St & Reade St,40.71625,-74.0091059,363,West Thames St,40.708347,-74.0171345,"26,034",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"1,394",2.8871,01-01-2017 00:26,01-01-2017 00:49,"3,423",West Drive & Prospect Park West,40.661063,-73.9794526,"3,060",Willoughby Ave & Tompkins Ave,40.694254,-73.9462692,"26,045",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
"1,527",3.1626,01-01-2017 00:26,01-01-2017 00:52,520,W 52 St & 5 Ave,40.759923,-73.9764852,"3,118",McGuinness Blvd & Eagle St,40.73555,-73.95284,"20,358",Subscriber,1991,27,1,201701-citibike-tripdata.csv,Male
"1,155",2.3921,01-01-2017 00:26,01-01-2017 00:46,499,Broadway & W 60 St,40.769155,-73.9819184,"3,259",9 Ave & W 28 St,40.74937,-73.9992338,"17,748",Subscriber,1985,33,2,201701-citibike-tripdata.csv,Female
"1,633",3.3821,01-01-2017 00:27,01-01-2017 00:54,237,E 11 St & 2 Ave,40.730473,-73.9867238,259,South St & Whitehall St,40.701221,-74.0123422,"17,533",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,638",3.3925,01-01-2017 00:27,01-01-2017 00:54,237,E 11 St & 2 Ave,40.730473,-73.9867238,259,South St & Whitehall St,40.701221,-74.0123422,"27,059",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
739,1.5306,01-01-2017 00:27,01-01-2017 00:39,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,441,E 52 St & 2 Ave,40.756014,-73.967416,"14,672",Subscriber,1974,44,1,201701-citibike-tripdata.csv,Male
294,0.6089,01-01-2017 00:27,01-01-2017 00:32,"3,416",7 Ave & Park Pl,40.677615,-73.9732428,"3,417",Baltic St & 5 Ave,40.679577,-73.9785497,"20,545",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
307,0.6358,01-01-2017 00:28,01-01-2017 00:33,"3,366",West End Ave & W 107 St,40.802117,-73.9681805,"3,323",W 106 St & Central Park West,40.798186,-73.9605909,"16,668",Subscriber,1967,51,1,201701-citibike-tripdata.csv,Male
248,0.5136,01-01-2017 00:28,01-01-2017 00:32,"3,416",7 Ave & Park Pl,40.677615,-73.9732428,"3,417",Baltic St & 5 Ave,40.679577,-73.9785497,"17,690",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
443,0.9175,01-01-2017 00:28,01-01-2017 00:35,"3,164",Columbus Ave & W 72 St,40.777058,-73.9789848,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,"25,196",Subscriber,1994,24,2,201701-citibike-tripdata.csv,Female
297,0.6151,01-01-2017 00:28,01-01-2017 00:33,"3,366",West End Ave & W 107 St,40.802117,-73.9681805,"3,323",W 106 St & Central Park West,40.798186,-73.9605909,"20,239",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
142,0.2941,01-01-2017 00:28,01-01-2017 00:30,"3,326",Clinton St & Centre St,40.67434,-74.001947,"3,394",Columbia St & W 9 St,40.676999,-74.0064713,"20,329",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
146,0.3024,01-01-2017 00:28,01-01-2017 00:30,"3,326",Clinton St & Centre St,40.67434,-74.001947,"3,394",Columbia St & W 9 St,40.676999,-74.0064713,"16,872",Subscriber,1996,22,1,201701-citibike-tripdata.csv,Male
794,1.6445,01-01-2017 00:28,01-01-2017 00:42,"3,147",E 85 St & 3 Ave,40.778012,-73.9540715,385,E 55 St & 2 Ave,40.757973,-73.9660331,"16,461",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
"1,028",2.1291,01-01-2017 00:28,01-01-2017 00:46,153,E 40 St & 5 Ave,40.752062,-73.9816324,"3,131",E 68 St & 3 Ave,40.767128,-73.9622462,"19,040",Subscriber,1960,58,2,201701-citibike-tripdata.csv,Female
765,1.5844,01-01-2017 00:29,01-01-2017 00:42,484,W 44 St & 5 Ave,40.755003,-73.9801444,168,W 18 St & 6 Ave,40.739713,-73.9945641,"14,675",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"1,866",3.8647,01-01-2017 00:29,01-01-2017 01:00,285,Broadway & E 14 St,40.734546,-73.9907414,"3,390",E 109 St & 3 Ave,40.793297,-73.9432083,"15,849",Subscriber,1979,39,1,201701-citibike-tripdata.csv,Male
"1,331",2.7566,01-01-2017 00:29,01-01-2017 00:51,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"26,780",Subscriber,1971,47,1,201701-citibike-tripdata.csv,Male
194,0.4018,01-01-2017 00:29,01-01-2017 00:33,504,1 Ave & E 16 St,40.732219,-73.9816556,432,E 7 St & Avenue A,40.726218,-73.9837986,"18,646",Subscriber,1996,22,1,201701-citibike-tripdata.csv,Male
439,0.9092,01-01-2017 00:30,01-01-2017 00:37,476,E 31 St & 3 Ave,40.743943,-73.9796607,461,E 20 St & 2 Ave,40.735877,-73.9820503,"17,112",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
469,0.9714,01-01-2017 00:30,01-01-2017 00:38,285,Broadway & E 14 St,40.734546,-73.9907414,394,E 9 St & Avenue C,40.725213,-73.9776875,"23,554",Subscriber,1986,32,2,201701-citibike-tripdata.csv,Female
659,1.3649,01-01-2017 00:30,01-01-2017 00:41,"3,264",E 61 St & Park Ave,40.76421,-73.9691046,"3,140",1 Ave & E 78 St,40.771404,-73.9535166,"18,925",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
238,0.4929,01-01-2017 00:31,01-01-2017 00:35,344,Monroe St & Bedford Ave,40.685144,-73.953809,"3,241",Monroe St & Tompkins Ave,40.686203,-73.944694,"19,072",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
401,0.8305,01-01-2017 00:31,01-01-2017 00:38,"3,297",6 St & 7 Ave,40.668663,-73.9798807,"3,401",2 Ave & 9 St,40.672481,-73.9933139,"24,350",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
397,0.8222,01-01-2017 00:31,01-01-2017 00:38,"3,297",6 St & 7 Ave,40.668663,-73.9798807,"3,401",2 Ave & 9 St,40.672481,-73.9933139,"27,230",Subscriber,1982,36,2,201701-citibike-tripdata.csv,Female
"1,380",2.8581,01-01-2017 00:31,01-01-2017 00:54,499,Broadway & W 60 St,40.769155,-73.9819184,426,West St & Chambers St,40.717548,-74.0132207,"27,208",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
235,0.4867,01-01-2017 00:31,01-01-2017 00:35,"3,300",Prospect Park West & 8 St,40.665147,-73.9763761,"3,423",West Drive & Prospect Park West,40.661063,-73.9794526,"16,503",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
664,1.3752,01-01-2017 00:32,01-01-2017 00:43,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,"3,339",Berkeley Pl & 6 Ave,40.67653,-73.9784688,"27,292",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
"1,846",3.8233,01-01-2017 00:32,01-01-2017 01:02,396,Lefferts Pl & Franklin Ave,40.680342,-73.9557689,412,Forsyth St & Canal St,40.715816,-73.9942237,"24,956",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
131,0.2713,01-01-2017 00:32,01-01-2017 00:34,"3,236",W 42 St & Dyer Ave,40.758985,-73.9937997,479,9 Ave & W 45 St,40.760193,-73.9912551,"15,099",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
263,0.5447,01-01-2017 00:32,01-01-2017 00:36,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"3,177",W 84 St & Broadway,40.786795,-73.977112,"25,237",Subscriber,1974,44,1,201701-citibike-tripdata.csv,Male
"1,867",3.8668,01-01-2017 00:32,01-01-2017 01:03,261,Johnson St & Gold St,40.694749,-73.9836246,"3,118",McGuinness Blvd & Eagle St,40.73555,-73.95284,"25,463",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
706,1.4622,01-01-2017 00:32,01-01-2017 00:44,328,Watts St & Greenwich St,40.724055,-74.0096597,195,Liberty St & Broadway,40.709056,-74.0104338,"15,777",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,090",2.2575,01-01-2017 00:32,01-01-2017 00:50,"3,164",Columbus Ave & W 72 St,40.777058,-73.9789848,488,W 39 St & 9 Ave,40.756458,-73.9937222,"16,311",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
922,1.9096,01-01-2017 00:32,01-01-2017 00:47,284,Greenwich Ave & 8 Ave,40.739017,-74.0026376,508,W 46 St & 11 Ave,40.763414,-73.9966744,"25,076",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
252,0.5219,01-01-2017 00:32,01-01-2017 00:36,383,Greenwich Ave & Charles St,40.735238,-74.000271,"3,263",Cooper Square & E 7 St,40.729236,-73.990868,"26,764",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
665,1.3773,01-01-2017 00:32,01-01-2017 00:44,328,Watts St & Greenwich St,40.724055,-74.0096597,195,Liberty St & Broadway,40.709056,-74.0104338,"18,548",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
375,0.7767,01-01-2017 00:33,01-01-2017 00:39,517,Pershing Square South,40.751581,-73.97791,507,E 25 St & 2 Ave,40.739126,-73.9797378,"14,977",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
358,0.7415,01-01-2017 00:33,01-01-2017 00:39,305,E 58 St & 3 Ave,40.760958,-73.9672447,519,Pershing Square North,40.751873,-73.977706,"15,363",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
435,0.9009,01-01-2017 00:33,01-01-2017 00:40,238,Bank St & Washington St,40.736197,-74.0085921,496,E 16 St & 5 Ave,40.737262,-73.9923897,"26,822",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
672,1.3918,01-01-2017 00:33,01-01-2017 00:44,"3,255",8 Ave & W 31 St,40.750585,-73.9946848,167,E 39 St & 3 Ave,40.748901,-73.9760488,"26,341",Subscriber,1966,52,1,201701-citibike-tripdata.csv,Male
"1,518",3.1439,01-01-2017 00:33,01-01-2017 00:58,293,Lafayette St & E 8 St,40.730207,-73.9910263,368,Carmine St & 6 Ave,40.730386,-74.0021499,"25,884",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
"1,036",2.1457,01-01-2017 00:33,01-01-2017 00:50,"3,164",Columbus Ave & W 72 St,40.777058,-73.9789848,488,W 39 St & 9 Ave,40.756458,-73.9937222,"26,093",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,934",4.0055,01-01-2017 00:33,01-01-2017 01:05,"3,158",W 63 St & Broadway,40.771639,-73.9826143,"3,233",E 48 St & 5 Ave,40.757246,-73.9780591,"15,365",Subscriber,1975,43,1,201701-citibike-tripdata.csv,Male
503,1.0418,01-01-2017 00:33,01-01-2017 00:41,496,E 16 St & 5 Ave,40.737262,-73.9923897,509,9 Ave & W 22 St,40.745497,-74.0019714,"19,808",Subscriber,1961,57,1,201701-citibike-tripdata.csv,Male
"1,525",3.1584,01-01-2017 00:33,01-01-2017 00:58,"3,223",E 55 St & 3 Ave,40.758997,-73.968654,"3,226",W 82 St & Central Park West,40.78275,-73.97137,"18,229",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
"2,938",6.0849,01-01-2017 00:33,01-01-2017 01:22,"3,163",Central Park West & W 68 St,40.773407,-73.9778254,"3,434",W 88 St & West End Ave,40.790254,-73.9771834,"20,845",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
880,1.8226,01-01-2017 00:33,01-01-2017 00:48,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,"3,285",W 87 St  & Amsterdam Ave,40.78839,-73.9747,"21,222",Subscriber,1951,67,1,201701-citibike-tripdata.csv,Male
"1,102",2.2824,01-01-2017 00:33,01-01-2017 00:52,497,E 17 St & Broadway,40.73705,-73.990093,514,12 Ave & W 40 St,40.760875,-74.0027767,"20,842",Subscriber,1999,19,1,201701-citibike-tripdata.csv,Male
242,0.5012,01-01-2017 00:33,01-01-2017 00:38,306,Cliff St & Fulton St,40.708235,-74.0053006,224,Spruce St & Nassau St,40.711464,-74.0055243,"22,577",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
"1,159",2.4004,01-01-2017 00:34,01-01-2017 00:53,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,390",E 109 St & 3 Ave,40.793297,-73.9432083,"14,779",Subscriber,1961,57,2,201701-citibike-tripdata.csv,Female
585,1.2116,01-01-2017 00:34,01-01-2017 00:44,309,Murray St & West St,40.714979,-74.013012,355,Bayard St & Baxter St,40.716021,-73.9997437,"20,972",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
678,1.4042,01-01-2017 00:34,01-01-2017 00:45,"3,086",Graham Ave & Conselyea St,40.715143,-73.944507,"2,002",Wythe Ave & Metropolitan Ave,40.716887,-73.963198,"25,846",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
690,1.4291,01-01-2017 00:34,01-01-2017 00:46,"3,086",Graham Ave & Conselyea St,40.715143,-73.944507,"2,002",Wythe Ave & Metropolitan Ave,40.716887,-73.963198,"26,518",Subscriber,1979,39,2,201701-citibike-tripdata.csv,Female
375,0.7767,01-01-2017 00:34,01-01-2017 00:40,383,Greenwich Ave & Charles St,40.735238,-74.000271,509,9 Ave & W 22 St,40.745497,-74.0019714,"27,284",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
276,0.5716,01-01-2017 00:34,01-01-2017 00:39,439,E 4 St & 2 Ave,40.726281,-73.9897804,128,MacDougal St & Prince St,40.727103,-74.0029709,"24,031",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
856,1.7729,01-01-2017 00:34,01-01-2017 00:49,238,Bank St & Washington St,40.736197,-74.0085921,"3,002",South End Ave & Liberty St,40.711512,-74.015756,"27,126",Subscriber,1959,59,1,201701-citibike-tripdata.csv,Male
"1,654",3.4256,01-01-2017 00:35,01-01-2017 01:02,"3,139",E 72 St & Park Ave,40.771183,-73.9640942,228,E 48 St & 3 Ave,40.754601,-73.9718789,"21,535",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
513,1.0625,01-01-2017 00:35,01-01-2017 00:43,393,E 5 St & Avenue C,40.722992,-73.9799547,285,Broadway & E 14 St,40.734546,-73.9907414,"16,948",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
"1,638",3.3925,01-01-2017 00:35,01-01-2017 01:02,"3,139",E 72 St & Park Ave,40.771183,-73.9640942,228,E 48 St & 3 Ave,40.754601,-73.9718789,"19,296",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
753,1.5595,01-01-2017 00:35,01-01-2017 00:47,"3,226",W 82 St & Central Park West,40.78275,-73.97137,"3,316",W 104 St & Amsterdam Ave,40.798994,-73.9662174,"20,015",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
358,0.7415,01-01-2017 00:35,01-01-2017 00:41,405,Washington St & Gansevoort St,40.739323,-74.008119,358,Christopher St & Greenwich St,40.732916,-74.0071138,"26,137",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
306,0.6338,01-01-2017 00:35,01-01-2017 00:40,285,Broadway & E 14 St,40.734546,-73.9907414,168,W 18 St & 6 Ave,40.739713,-73.9945641,"19,281",Subscriber,1994,24,1,201701-citibike-tripdata.csv,Male
"1,076",2.2285,01-01-2017 00:35,01-01-2017 00:53,470,W 20 St & 8 Ave,40.743453,-74.0000403,164,E 47 St & 2 Ave,40.753231,-73.9703252,"18,095",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
495,1.0252,01-01-2017 00:35,01-01-2017 00:44,"3,172",W 74 St & Columbus Ave,40.778567,-73.9775496,"3,289",W 90 St & Amsterdam Ave,40.790179,-73.9728892,"26,670",Subscriber,1964,54,1,201701-citibike-tripdata.csv,Male
"1,311",2.7152,01-01-2017 00:35,01-01-2017 00:57,"3,081",Graham Ave & Grand St,40.711863,-73.944024,307,Canal St & Rutgers St,40.714275,-73.9899003,"26,997",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
"1,204",2.4936,01-01-2017 00:36,01-01-2017 00:56,532,S 5 Pl & S 4 St,40.710451,-73.960876,"3,100",Nassau Ave & Newell St,40.724813,-73.9475262,"20,379",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
"1,213",2.5123,01-01-2017 00:36,01-01-2017 00:56,528,2 Ave & E 31 St,40.742909,-73.9770606,331,Pike St & Monroe St,40.711731,-73.9919304,"15,552",Subscriber,1991,27,2,201701-citibike-tripdata.csv,Female
119,0.2465,01-01-2017 00:36,01-01-2017 00:38,"3,382",Carroll St & Smith St,40.680611,-73.9947583,"3,388",President St & Henry St,40.6828,-73.9999042,"26,519",Subscriber,1965,53,1,201701-citibike-tripdata.csv,Male
"1,991",4.1236,01-01-2017 00:36,01-01-2017 01:09,525,W 34 St & 11 Ave,40.755942,-74.0021163,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"18,790",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
"1,057",2.1892,01-01-2017 00:36,01-01-2017 00:54,247,Perry St & Bleecker St,40.735354,-74.0048309,330,Reade St & Broadway,40.714505,-74.0056279,"24,790",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,051",2.1767,01-01-2017 00:36,01-01-2017 00:54,247,Perry St & Bleecker St,40.735354,-74.0048309,330,Reade St & Broadway,40.714505,-74.0056279,"25,927",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
625,1.2944,01-01-2017 00:37,01-01-2017 00:47,382,University Pl & E 14 St,40.734927,-73.9920051,317,E 6 St & Avenue B,40.724537,-73.9818542,"17,326",Subscriber,1974,44,2,201701-citibike-tripdata.csv,Female
934,1.9344,01-01-2017 00:37,01-01-2017 00:52,"3,401",2 Ave & 9 St,40.672481,-73.9933139,"3,311",Columbia St & Kane St,40.687632,-74.0016256,"17,102",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
919,1.9034,01-01-2017 00:37,01-01-2017 00:52,"3,401",2 Ave & 9 St,40.672481,-73.9933139,"3,311",Columbia St & Kane St,40.687632,-74.0016256,"15,690",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
892,1.8474,01-01-2017 00:37,01-01-2017 00:52,"3,401",2 Ave & 9 St,40.672481,-73.9933139,"3,311",Columbia St & Kane St,40.687632,-74.0016256,"18,683",Subscriber,1986,32,2,201701-citibike-tripdata.csv,Female
520,1.077,01-01-2017 00:38,01-01-2017 00:46,490,8 Ave & W 33 St,40.751551,-73.993934,540,Lexington Ave & E 29 St,40.743116,-73.9821535,"16,600",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
100,0.2071,01-01-2017 00:38,01-01-2017 00:39,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"17,910",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,388",2.8747,01-01-2017 00:38,01-01-2017 01:01,217,Old Fulton St,40.702772,-73.9938361,261,Johnson St & Gold St,40.694749,-73.9836246,"26,890",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
706,1.4622,01-01-2017 00:38,01-01-2017 00:50,414,Pearl St & Anchorage Pl,40.702819,-73.9876576,143,Clinton St & Joralemon St,40.692395,-73.9933791,"22,892",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"1,365",2.8271,01-01-2017 00:38,01-01-2017 01:01,217,Old Fulton St,40.702772,-73.9938361,261,Johnson St & Gold St,40.694749,-73.9836246,"19,265",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
201,0.4163,01-01-2017 00:38,01-01-2017 00:42,"3,388",President St & Henry St,40.6828,-73.9999042,"3,396",Clinton St & 4 Place,40.678356,-74.000145,"19,678",Subscriber,1974,44,1,201701-citibike-tripdata.csv,Male
319,0.6607,01-01-2017 00:39,01-01-2017 00:44,"3,093",N 6 St & Bedford Ave,40.717452,-73.9585094,"3,087",Metropolitan Ave & Meeker Ave,40.714133,-73.9523439,"24,939",Subscriber,1949,69,1,201701-citibike-tripdata.csv,Male
338,0.7,01-01-2017 00:39,01-01-2017 00:45,340,Madison St & Clinton St,40.71269,-73.9877632,301,E 2 St & Avenue B,40.722174,-73.9836878,"26,935",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
529,1.0956,01-01-2017 00:40,01-01-2017 00:49,388,W 26 St & 10 Ave,40.749718,-74.0029503,444,Broadway & W 24 St,40.742354,-73.9891508,"27,226",Subscriber,1964,54,1,201701-citibike-tripdata.csv,Male
529,1.0956,01-01-2017 00:40,01-01-2017 00:49,388,W 26 St & 10 Ave,40.749718,-74.0029503,444,Broadway & W 24 St,40.742354,-73.9891508,"18,355",Subscriber,1960,58,1,201701-citibike-tripdata.csv,Male
"1,198",2.4812,01-01-2017 00:40,01-01-2017 01:00,241,DeKalb Ave & S Portland Ave,40.68981,-73.9749312,532,S 5 Pl & S 4 St,40.710451,-73.960876,"24,995",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
"1,470",3.0445,01-01-2017 00:40,01-01-2017 01:05,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"3,283",W 89 St & Columbus Ave,40.788221,-73.9704156,"23,936",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
255,0.5281,01-01-2017 00:40,01-01-2017 00:45,439,E 4 St & 2 Ave,40.726281,-73.9897804,410,Suffolk St & Stanton St,40.720664,-73.9851798,"14,942",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
569,1.1785,01-01-2017 00:40,01-01-2017 00:50,387,Centre St & Chambers St,40.712733,-74.0046073,"3,256",Pier 40 - Hudson River Park,40.727714,-74.0112957,"21,517",Subscriber,1965,53,2,201701-citibike-tripdata.csv,Female
566,1.1722,01-01-2017 00:40,01-01-2017 00:50,387,Centre St & Chambers St,40.712733,-74.0046073,"3,256",Pier 40 - Hudson River Park,40.727714,-74.0112957,"26,129",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
250,0.5178,01-01-2017 00:40,01-01-2017 00:45,439,E 4 St & 2 Ave,40.726281,-73.9897804,410,Suffolk St & Stanton St,40.720664,-73.9851798,"26,858",Subscriber,1994,24,1,201701-citibike-tripdata.csv,Male
616,1.2758,01-01-2017 00:40,01-01-2017 00:51,307,Canal St & Rutgers St,40.714275,-73.9899003,151,Cleveland Pl & Spring St,40.722104,-73.997249,"26,027",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
499,1.0335,01-01-2017 00:41,01-01-2017 00:49,"3,142",1 Ave & E 62 St,40.761227,-73.9609402,"3,140",1 Ave & E 78 St,40.771404,-73.9535166,"20,835",Subscriber,1989,29,2,201701-citibike-tripdata.csv,Female
447,0.9258,01-01-2017 00:41,01-01-2017 00:48,474,5 Ave & E 29 St,40.745168,-73.9868308,507,E 25 St & 2 Ave,40.739126,-73.9797378,"25,827",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
619,1.282,01-01-2017 00:41,01-01-2017 00:51,236,St Marks Pl & 2 Ave,40.728419,-73.9871396,527,E 33 St & 2 Ave,40.744023,-73.976056,"25,923",Subscriber,1978,40,2,201701-citibike-tripdata.csv,Female
272,0.5633,01-01-2017 00:41,01-01-2017 00:46,"3,354",3 St & Prospect Park West,40.668132,-73.9736383,"3,423",West Drive & Prospect Park West,40.661063,-73.9794526,"25,609",Subscriber,1886,132,1,201701-citibike-tripdata.csv,Male
"1,085",2.2472,01-01-2017 00:41,01-01-2017 01:00,491,E 24 St & Park Ave S,40.740964,-73.9860221,504,1 Ave & E 16 St,40.732219,-73.9816556,"16,918",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
"1,061",2.1974,01-01-2017 00:42,01-01-2017 00:59,450,W 49 St & 8 Ave,40.762272,-73.9878821,459,W 20 St & 11 Ave,40.746745,-74.007756,"21,575",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
